Temperature,Humidity,Humex,CO2,Bright,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,Score,hour
23.6,24.0,21.9,525.0,1.0,0,0,1,0,0,0,0,2.0,23
23.1,24.0,21.3,525.0,1.0,0,0,0,1,0,0,0,3.0,0
22.6,24.0,20.7,514.0,1.0,0,0,0,1,0,0,0,3.0,0
22.9,24.0,21.1,501.0,1.0,0,0,0,1,0,0,0,3.0,1
23.2,23.0,21.3,512.0,1.0,0,0,0,1,0,0,0,3.0,1
23.5,23.0,21.6,495.0,1.0,0,0,0,1,0,0,0,2.0,2
23.4,23.0,21.5,494.0,1.0,0,0,0,1,0,0,0,2.0,2
22.7,23.0,20.7,490.0,1.0,0,0,0,1,0,0,0,4.0,3
22.8,23.0,20.8,486.0,1.0,0,0,0,1,0,0,0,3.0,3
23.2,23.0,21.3,486.0,1.0,0,0,0,1,0,0,0,4.0,4
23.6,22.0,21.6,486.0,1.0,0,0,0,1,0,0,0,2.0,4
23.7,22.0,21.7,495.0,1.0,0,0,0,1,0,0,0,2.0,5
23.5,21.0,21.3,492.0,1.0,0,0,0,1,0,0,0,2.0,5
22.7,22.0,20.5,496.0,1.0,0,0,0,1,0,0,0,4.0,6
22.9,22.0,20.7,496.0,1.0,0,0,0,1,0,0,0,4.0,6
23.3,21.0,21.1,486.0,1.0,0,0,0,1,0,0,0,3.0,7
21.7,22.0,19.3,498.0,6.0,0,0,0,1,0,0,0,3.0,7
21.5,23.0,19.2,548.0,8.0,0,0,0,1,0,0,0,3.0,8
21.6,24.0,19.5,621.0,10.0,0,0,0,1,0,0,0,3.0,8
22.3,24.0,20.3,731.0,13.0,0,0,0,1,0,0,0,3.0,9
23.4,24.0,21.7,826.0,41.0,0,0,0,1,0,0,0,3.0,9
24.2,24.0,22.7,880.0,72.0,0,0,0,1,0,0,0,2.0,10
24.6,23.0,23.0,804.0,139.0,0,0,0,1,0,0,0,3.0,10
24.7,22.0,22.9,656.0,149.0,0,0,0,1,0,0,0,2.0,11
24.7,22.0,22.9,568.0,165.0,0,0,0,1,0,0,0,1.0,11
24.9,23.0,23.4,721.0,130.0,0,0,0,1,0,0,0,1.0,12
25.0,23.0,23.5,830.0,157.0,0,0,0,1,0,0,0,2.0,13
24.3,24.0,22.8,803.0,217.0,0,0,0,1,0,0,0,1.0,13
24.0,25.0,22.6,865.0,132.0,0,0,0,1,0,0,0,2.0,14
24.0,25.0,22.6,899.0,122.0,0,0,0,1,0,0,0,2.0,14
23.9,27.0,22.8,985.0,127.0,0,0,0,1,0,0,0,3.0,15
23.9,27.0,22.8,968.0,110.0,0,0,0,1,0,0,0,2.0,15
23.9,27.0,22.8,973.0,90.0,0,0,0,1,0,0,0,2.0,16
24.2,27.0,23.2,1012.0,94.0,0,0,0,1,0,0,0,2.0,16
25.0,27.0,24.2,1056.0,87.0,0,0,0,1,0,0,0,2.0,17
25.3,26.0,24.4,1026.0,88.0,0,0,0,1,0,0,0,2.0,17
25.3,26.0,24.4,930.0,87.0,0,0,0,1,0,0,0,3.0,18
25.2,26.0,24.3,817.0,2.0,0,0,0,1,0,0,0,3.0,18
24.7,26.0,23.6,714.0,2.0,0,0,0,1,0,0,0,1.0,19
23.7,27.0,22.5,637.0,1.0,0,0,0,1,0,0,0,3.0,19
23.1,27.0,21.8,605.0,1.0,0,0,0,1,0,0,0,3.0,20
22.7,28.0,21.4,569.0,1.0,0,0,0,1,0,0,0,3.0,20
22.4,28.0,21.0,542.0,1.0,0,0,0,1,0,0,0,3.0,21
22.2,29.0,20.9,539.0,1.0,0,0,0,1,0,0,0,3.0,21
22.0,29.0,20.7,513.0,1.0,0,0,0,1,0,0,0,2.0,22
21.8,30.0,20.6,510.0,1.0,0,0,0,1,0,0,0,3.0,22
21.8,30.0,20.6,506.0,1.0,0,0,0,1,0,0,0,3.0,23
21.7,30.0,20.5,504.0,1.0,0,0,0,1,0,0,0,2.0,23
21.6,31.0,20.5,498.0,1.0,0,0,0,0,1,0,0,3.0,0
21.5,31.0,20.3,490.0,1.0,0,0,0,0,1,0,0,3.0,0
21.4,31.0,20.2,504.0,1.0,0,0,0,0,1,0,0,3.0,1
21.4,31.0,20.2,485.0,1.0,0,0,0,0,1,0,0,3.0,1
21.4,32.0,20.4,479.0,1.0,0,0,0,0,1,0,0,3.0,2
21.3,32.0,20.2,492.0,1.0,0,0,0,0,1,0,0,3.0,2
21.2,33.0,20.2,471.0,1.0,0,0,0,0,1,0,0,3.0,3
21.2,33.0,20.2,484.0,1.0,0,0,0,0,1,0,0,3.0,3
21.2,34.0,20.4,477.0,1.0,0,0,0,0,1,0,0,2.0,4
21.2,34.0,20.4,489.0,1.0,0,0,0,0,1,0,0,2.0,4
21.1,34.0,20.3,476.0,1.0,0,0,0,0,1,0,0,2.0,5
21.1,34.0,20.3,489.0,1.0,0,0,0,0,1,0,0,2.0,5
21.1,33.0,20.1,475.0,1.0,0,0,0,0,1,0,0,3.0,6
21.0,33.0,20.0,471.0,1.0,0,0,0,0,1,0,0,3.0,6
21.0,32.0,19.8,477.0,1.0,0,0,0,0,1,0,0,1.0,7
20.3,33.0,19.1,494.0,2.0,0,0,0,0,1,0,0,2.0,7
20.8,33.0,19.7,592.0,72.0,0,0,0,0,1,0,0,3.0,8
21.1,33.0,20.1,663.0,87.0,0,0,0,0,1,0,0,2.0,8
22.5,32.0,21.8,756.0,111.0,0,0,0,0,1,0,0,3.0,9
23.5,31.0,22.9,806.0,101.0,0,0,0,0,1,0,0,3.0,9
23.1,31.0,22.4,919.0,127.0,0,0,0,0,1,0,0,2.0,10
23.0,31.0,22.3,873.0,152.0,0,0,0,0,1,0,0,3.0,10
24.0,30.0,23.4,930.0,155.0,0,0,0,0,1,0,0,2.0,11
24.6,29.0,24.0,884.0,146.0,0,0,0,0,1,0,0,1.0,11
24.9,28.0,24.2,866.0,190.0,0,0,0,0,1,0,0,3.0,12
25.1,27.0,24.3,803.0,219.0,0,0,0,0,1,0,0,3.0,12
24.9,26.0,23.9,735.0,177.0,0,0,0,0,1,0,0,3.0,13
24.2,27.0,23.2,813.0,152.0,0,0,0,0,1,0,0,2.0,13
24.0,27.0,22.9,683.0,177.0,0,0,0,0,1,0,0,2.0,14
23.6,26.0,22.2,581.0,120.0,0,0,0,0,1,0,0,3.0,14
23.4,27.0,22.1,644.0,141.0,0,0,0,0,1,0,0,3.0,15
23.4,28.0,22.3,777.0,106.0,0,0,0,0,1,0,0,3.0,15
23.3,28.0,22.2,831.0,95.0,0,0,0,0,1,0,0,3.0,16
24.0,28.0,23.1,868.0,94.0,0,0,0,0,1,0,0,2.0,16
24.6,28.0,23.8,937.0,87.0,0,0,0,0,1,0,0,2.0,17
25.0,28.0,24.4,917.0,85.0,0,0,0,0,1,0,0,3.0,17
25.1,28.0,24.5,858.0,84.0,0,0,0,0,1,0,0,3.0,18
24.1,28.0,23.2,814.0,84.0,0,0,0,0,1,0,0,1.0,18
23.4,29.0,22.5,735.0,1.0,0,0,0,0,1,0,0,3.0,19
22.8,29.0,21.7,668.0,1.0,0,0,0,0,1,0,0,2.0,19
22.3,29.0,21.1,611.0,1.0,0,0,0,0,1,0,0,3.0,20
22.0,30.0,20.8,576.0,1.0,0,0,0,0,1,0,0,3.0,20
21.7,30.0,20.5,535.0,1.0,0,0,0,0,1,0,0,2.0,21
21.5,30.0,20.2,524.0,1.0,0,0,0,0,1,0,0,3.0,21
21.4,30.0,20.1,514.0,1.0,0,0,0,0,1,0,0,3.0,22
21.3,30.0,19.9,481.0,1.0,0,0,0,0,1,0,0,3.0,22
21.2,30.0,19.8,480.0,1.0,0,0,0,0,1,0,0,3.0,23
21.1,29.0,19.6,489.0,1.0,0,0,0,0,1,0,0,3.0,23
21.1,30.0,19.7,483.0,1.0,0,0,0,0,0,1,0,3.0,0
21.0,30.0,19.6,489.0,1.0,0,0,0,0,0,1,0,3.0,0
20.9,30.0,19.4,495.0,1.0,0,0,0,0,0,1,0,2.0,1
20.8,30.0,19.3,509.0,1.0,0,0,0,0,0,1,0,2.0,1
20.7,30.0,19.2,494.0,1.0,0,0,0,0,0,1,0,3.0,2
20.6,30.0,19.1,484.0,1.0,0,0,0,0,0,1,0,1.0,2
20.6,30.0,19.1,516.0,1.0,0,0,0,0,0,1,0,2.0,3
20.5,30.0,18.9,508.0,1.0,0,0,0,0,0,1,0,2.0,3
20.4,30.0,18.8,494.0,1.0,0,0,0,0,0,1,0,2.0,4
20.4,30.0,18.8,499.0,1.0,0,0,0,0,0,1,0,2.0,4
20.4,30.0,18.8,495.0,1.0,0,0,0,0,0,1,0,1.0,5
20.4,29.0,18.7,487.0,1.0,0,0,0,0,0,1,0,2.0,5
20.3,29.0,18.6,503.0,1.0,0,0,0,0,0,1,0,2.0,6
20.3,29.0,18.6,506.0,1.0,0,0,0,0,0,1,0,2.0,6
20.3,29.0,18.6,505.0,1.0,0,0,0,0,0,1,0,2.0,7
20.3,29.0,18.6,513.0,1.0,0,0,0,0,0,1,0,2.0,7
20.2,29.0,18.4,498.0,1.0,0,0,0,0,0,1,0,2.0,8
20.2,29.0,18.4,481.0,2.0,0,0,0,0,0,1,0,2.0,8
20.1,29.0,18.3,503.0,5.0,0,0,0,0,0,1,0,2.0,9
20.2,29.0,18.4,487.0,9.0,0,0,0,0,0,1,0,2.0,9
20.2,29.0,18.4,485.0,17.0,0,0,0,0,0,1,0,1.0,10
20.1,29.0,18.3,488.0,13.0,0,0,0,0,0,1,0,3.0,10
20.1,29.0,18.3,486.0,12.0,0,0,0,0,0,1,0,2.0,11
20.1,30.0,18.4,462.0,9.0,0,0,0,0,0,1,0,3.0,11
20.1,30.0,18.4,479.0,9.0,0,0,0,0,0,1,0,1.0,12
20.0,30.0,18.3,477.0,11.0,0,0,0,0,0,1,0,2.0,12
20.0,31.0,18.4,476.0,18.0,0,0,0,0,0,1,0,2.0,13
19.9,31.0,18.3,472.0,10.0,0,0,0,0,0,1,0,1.0,13
19.9,31.0,18.3,469.0,11.0,0,0,0,0,0,1,0,1.0,14
19.8,31.0,18.2,464.0,21.0,0,0,0,0,0,1,0,2.0,14
19.8,31.0,18.2,465.0,17.0,0,0,0,0,0,1,0,1.0,15
19.8,32.0,18.3,465.0,19.0,0,0,0,0,0,1,0,1.0,15
19.9,32.0,18.5,463.0,12.0,0,0,0,0,0,1,0,1.0,16
19.8,32.0,18.3,463.0,4.0,0,0,0,0,0,1,0,1.0,16
19.8,32.0,18.3,464.0,2.0,0,0,0,0,0,1,0,1.0,17
19.8,32.0,18.3,472.0,1.0,0,0,0,0,0,1,0,2.0,17
19.8,33.0,18.5,470.0,1.0,0,0,0,0,0,1,0,2.0,18
19.8,33.0,18.5,472.0,1.0,0,0,0,0,0,1,0,1.0,18
19.8,33.0,18.5,467.0,1.0,0,0,0,0,0,1,0,2.0,19
19.8,33.0,18.5,476.0,1.0,0,0,0,0,0,1,0,2.0,19
19.8,34.0,18.6,482.0,1.0,0,0,0,0,0,1,0,3.0,20
19.8,34.0,18.6,462.0,1.0,0,0,0,0,0,1,0,3.0,20
19.8,34.0,18.6,481.0,1.0,0,0,0,0,0,1,0,2.0,21
19.8,34.0,18.6,479.0,1.0,0,0,0,0,0,1,0,2.0,21
19.8,35.0,18.7,472.0,1.0,0,0,0,0,0,1,0,1.0,22
19.8,35.0,18.7,487.0,1.0,0,0,0,0,0,1,0,2.0,22
19.8,35.0,18.7,470.0,1.0,0,0,0,0,0,1,0,1.0,23
19.8,36.0,18.8,479.0,1.0,0,0,0,0,0,1,0,2.0,23
19.7,36.0,18.7,485.0,1.0,0,0,0,0,0,0,1,1.0,0
19.8,36.0,18.8,477.0,1.0,0,0,0,0,0,0,1,2.0,0
19.8,37.0,19.0,469.0,1.0,0,0,0,0,0,0,1,2.0,1
19.8,37.0,19.0,466.0,1.0,0,0,0,0,0,0,1,2.0,1
19.8,38.0,19.1,463.0,1.0,0,0,0,0,0,0,1,2.0,2
19.9,38.0,19.2,470.0,1.0,0,0,0,0,0,0,1,3.0,2
19.8,38.0,19.1,470.0,1.0,0,0,0,0,0,0,1,3.0,3
19.8,38.0,19.1,472.0,1.0,0,0,0,0,0,0,1,3.0,3
19.8,38.0,19.1,465.0,1.0,0,0,0,0,0,0,1,3.0,4
19.8,37.0,19.0,456.0,1.0,0,0,0,0,0,0,1,2.0,4
19.8,36.0,18.8,465.0,1.0,0,0,0,0,0,0,1,2.0,5
19.8,36.0,18.8,475.0,1.0,0,0,0,0,0,0,1,2.0,5
19.8,35.0,18.7,468.0,1.0,0,0,0,0,0,0,1,2.0,6
19.8,35.0,18.7,467.0,1.0,0,0,0,0,0,0,1,2.0,6
19.8,35.0,18.7,480.0,1.0,0,0,0,0,0,0,1,2.0,7
19.8,34.0,18.6,473.0,1.0,0,0,0,0,0,0,1,2.0,7
19.8,35.0,18.7,453.0,1.0,0,0,0,0,0,0,1,2.0,8
19.8,35.0,18.7,480.0,2.0,0,0,0,0,0,0,1,2.0,8
19.8,35.0,18.7,482.0,2.0,0,0,0,0,0,0,1,2.0,9
19.8,35.0,18.7,476.0,4.0,0,0,0,0,0,0,1,2.0,9
19.8,35.0,18.7,488.0,8.0,0,0,0,0,0,0,1,2.0,10
19.8,35.0,18.7,492.0,11.0,0,0,0,0,0,0,1,2.0,10
19.8,35.0,18.7,483.0,10.0,0,0,0,0,0,0,1,2.0,11
19.8,36.0,18.8,476.0,13.0,0,0,0,0,0,0,1,3.0,11
19.8,37.0,19.0,484.0,12.0,0,0,0,0,0,0,1,2.0,12
19.8,37.0,19.0,483.0,25.0,0,0,0,0,0,0,1,2.0,12
19.8,38.0,19.1,481.0,25.0,0,0,0,0,0,0,1,2.0,13
19.8,38.0,19.1,497.0,17.0,0,0,0,0,0,0,1,3.0,13
19.8,39.0,19.2,503.0,30.0,0,0,0,0,0,0,1,2.0,14
19.8,39.0,19.2,489.0,28.0,0,0,0,0,0,0,1,3.0,14
19.8,39.0,19.2,497.0,21.0,0,0,0,0,0,0,1,2.0,15
19.8,39.0,19.2,488.0,17.0,0,0,0,0,0,0,1,4.0,15
19.8,39.0,19.2,490.0,26.0,0,0,0,0,0,0,1,3.0,16
19.8,39.0,19.2,471.0,4.0,0,0,0,0,0,0,1,4.0,16
19.8,39.0,19.2,471.0,2.0,0,0,0,0,0,0,1,3.0,17
19.8,39.0,19.2,476.0,1.0,0,0,0,0,0,0,1,2.0,17
19.7,39.0,19.1,485.0,1.0,0,0,0,0,0,0,1,3.0,18
19.7,39.0,19.1,468.0,1.0,0,0,0,0,0,0,1,3.0,18
19.6,39.0,19.0,481.0,1.0,0,0,0,0,0,0,1,1.0,19
19.7,40.0,19.2,477.0,1.0,0,0,0,0,0,0,1,3.0,19
19.6,40.0,19.1,478.0,1.0,0,0,0,0,0,0,1,4.0,20
19.6,40.0,19.1,484.0,1.0,0,0,0,0,0,0,1,3.0,20
19.6,40.0,19.1,468.0,1.0,0,0,0,0,0,0,1,3.0,21
19.6,40.0,19.1,490.0,1.0,0,0,0,0,0,0,1,3.0,21
19.6,40.0,19.1,468.0,1.0,0,0,0,0,0,0,1,3.0,22
19.6,40.0,19.1,468.0,1.0,0,0,0,0,0,0,1,4.0,22
19.5,40.0,19.0,483.0,1.0,0,0,0,0,0,0,1,2.0,23
19.6,40.0,19.1,495.0,1.0,0,0,0,0,0,0,1,3.0,23
19.5,40.0,19.0,488.0,1.0,1,0,0,0,0,0,0,2.0,0
19.6,41.0,19.2,478.0,1.0,1,0,0,0,0,0,0,3.0,0
19.6,41.0,19.2,497.0,1.0,1,0,0,0,0,0,0,3.0,1
19.6,41.0,19.2,495.0,1.0,1,0,0,0,0,0,0,3.0,1
19.6,41.0,19.2,490.0,1.0,1,0,0,0,0,0,0,4.0,2
19.5,41.0,19.1,493.0,1.0,1,0,0,0,0,0,0,3.0,2
19.6,41.0,19.2,491.0,1.0,1,0,0,0,0,0,0,3.0,3
19.5,41.0,19.1,494.0,1.0,1,0,0,0,0,0,0,2.0,3
19.5,41.0,19.1,489.0,1.0,1,0,0,0,0,0,0,3.0,4
19.5,41.0,19.1,488.0,1.0,1,0,0,0,0,0,0,3.0,4
19.6,41.0,19.2,500.0,1.0,1,0,0,0,0,0,0,3.0,5
19.6,42.0,19.3,494.0,1.0,1,0,0,0,0,0,0,3.0,5
19.6,42.0,19.3,502.0,1.0,1,0,0,0,0,0,0,3.0,6
19.5,42.0,19.2,505.0,1.0,1,0,0,0,0,0,0,2.0,6
19.5,44.0,19.5,516.0,5.0,1,0,0,0,0,0,0,3.0,7
19.3,44.0,19.2,535.0,5.0,1,0,0,0,0,0,0,2.0,7
20.0,44.0,20.1,605.0,8.0,1,0,0,0,0,0,0,3.0,8
21.4,42.0,21.8,659.0,12.0,1,0,0,0,0,0,0,4.0,8
22.3,40.0,22.7,724.0,19.0,1,0,0,0,0,0,0,3.0,9
22.8,40.0,23.4,781.0,37.0,1,0,0,0,0,0,0,4.0,9
23.2,40.0,24.0,831.0,70.0,1,0,0,0,0,0,0,4.0,10
23.6,39.0,24.4,821.0,100.0,1,0,0,0,0,0,0,4.0,10
24.0,39.0,24.9,859.0,73.0,1,0,0,0,0,0,0,4.0,11
24.1,39.0,25.0,830.0,100.0,1,0,0,0,0,0,0,3.0,11
24.3,38.0,25.2,793.0,129.0,1,0,0,0,0,0,0,3.0,12
24.5,38.0,25.4,755.0,133.0,1,0,0,0,0,0,0,3.0,12
24.6,38.0,25.6,781.0,63.0,1,0,0,0,0,0,0,3.0,13
24.7,38.0,25.7,763.0,103.0,1,0,0,0,0,0,0,3.0,13
24.8,38.0,25.9,788.0,93.0,1,0,0,0,0,0,0,3.0,14
25.0,38.0,26.1,854.0,89.0,1,0,0,0,0,0,0,4.0,14
25.0,38.0,26.1,812.0,48.0,1,0,0,0,0,0,0,3.0,15
24.5,40.0,25.8,671.0,18.0,1,0,0,0,0,0,0,3.0,15
23.7,41.0,24.8,711.0,27.0,1,0,0,0,0,0,0,5.0,16
23.2,42.0,24.3,848.0,15.0,1,0,0,0,0,0,0,4.0,17
22.9,43.0,24.0,843.0,9.0,1,0,0,0,0,0,0,4.0,17
22.6,43.0,23.6,808.0,2.0,1,0,0,0,0,0,0,4.0,18
22.3,43.0,23.2,722.0,2.0,1,0,0,0,0,0,0,4.0,18
22.1,43.0,22.9,662.0,1.0,1,0,0,0,0,0,0,4.0,19
21.9,42.0,22.5,630.0,70.0,1,0,0,0,0,0,0,4.0,19
21.7,42.0,22.2,592.0,1.0,1,0,0,0,0,0,0,4.0,20
21.5,42.0,21.9,549.0,1.0,1,0,0,0,0,0,0,4.0,20
21.4,42.0,21.8,541.0,1.0,1,0,0,0,0,0,0,4.0,21
21.3,42.0,21.6,526.0,1.0,1,0,0,0,0,0,0,4.0,21
21.1,42.0,21.4,509.0,1.0,1,0,0,0,0,0,0,4.0,22
21.1,42.0,21.4,483.0,1.0,1,0,0,0,0,0,0,4.0,22
21.1,42.0,21.4,481.0,1.0,1,0,0,0,0,0,0,4.0,23
21.0,41.0,21.1,480.0,1.0,1,0,0,0,0,0,0,3.0,23
20.9,41.0,21.0,478.0,1.0,0,1,0,0,0,0,0,3.0,0
20.9,41.0,21.0,461.0,1.0,0,1,0,0,0,0,0,3.0,0
20.8,41.0,20.8,482.0,1.0,0,1,0,0,0,0,0,3.0,1
20.7,40.0,20.6,468.0,1.0,0,1,0,0,0,0,0,3.0,1
20.6,40.0,20.4,477.0,1.0,0,1,0,0,0,0,0,3.0,2
20.5,39.0,20.1,468.0,1.0,0,1,0,0,0,0,0,3.0,2
20.5,39.0,20.1,470.0,1.0,0,1,0,0,0,0,0,3.0,3
20.4,38.0,19.9,468.0,1.0,0,1,0,0,0,0,0,3.0,3
20.3,37.0,19.6,475.0,1.0,0,1,0,0,0,0,0,3.0,4
20.3,37.0,19.6,479.0,1.0,0,1,0,0,0,0,0,4.0,4
20.3,36.0,19.5,476.0,1.0,0,1,0,0,0,0,0,2.0,5
20.2,35.0,19.2,476.0,1.0,0,1,0,0,0,0,0,3.0,5
20.2,35.0,19.2,475.0,1.0,0,1,0,0,0,0,0,3.0,6
20.2,35.0,19.2,492.0,1.0,0,1,0,0,0,0,0,3.0,6
20.1,35.0,19.1,484.0,1.0,0,1,0,0,0,0,0,3.0,7
20.1,34.0,19.0,545.0,2.0,0,1,0,0,0,0,0,2.0,7
21.6,34.0,20.9,589.0,8.0,0,1,0,0,0,0,0,3.0,8
22.4,33.0,21.8,663.0,12.0,0,1,0,0,0,0,0,3.0,8
23.1,33.0,22.7,760.0,37.0,0,1,0,0,0,0,0,3.0,9
23.5,33.0,23.2,871.0,46.0,0,1,0,0,0,0,0,3.0,9
23.9,33.0,23.8,963.0,76.0,0,1,0,0,0,0,0,4.0,10
24.3,33.0,24.3,1029.0,96.0,0,1,0,0,0,0,0,2.0,10
24.6,33.0,24.7,1056.0,139.0,0,1,0,0,0,0,0,2.0,11
24.9,32.0,24.9,1070.0,199.0,0,1,0,0,0,0,0,2.0,11
25.1,32.0,25.2,1064.0,151.0,0,1,0,0,0,0,0,2.0,12
25.2,31.0,25.2,971.0,134.0,0,1,0,0,0,0,0,2.0,12
24.5,32.0,24.4,973.0,194.0,0,1,0,0,0,0,0,2.0,13
24.1,32.0,23.9,967.0,308.0,0,1,0,0,0,0,0,2.0,13
24.1,33.0,24.0,1013.0,344.0,0,1,0,0,0,0,0,1.0,14
24.0,33.0,23.9,1151.0,158.0,0,1,0,0,0,0,0,1.0,14
23.9,34.0,23.9,1219.0,130.0,0,1,0,0,0,0,0,1.0,15
23.7,34.0,23.7,1270.0,90.0,0,1,0,0,0,0,0,2.0,15
23.7,34.0,23.7,1298.0,49.0,0,1,0,0,0,0,0,2.0,16
23.4,34.0,23.3,1257.0,26.0,0,1,0,0,0,0,0,1.0,16
23.3,35.0,23.3,1253.0,11.0,0,1,0,0,0,0,0,2.0,17
23.1,35.0,23.0,1147.0,9.0,0,1,0,0,0,0,0,2.0,17
22.9,34.0,22.6,1023.0,8.0,0,1,0,0,0,0,0,3.0,18
22.6,34.0,22.2,891.0,1.0,0,1,0,0,0,0,0,3.0,18
22.4,33.0,21.8,775.0,2.0,0,1,0,0,0,0,0,3.0,19
22.2,33.0,21.5,671.0,1.0,0,1,0,0,0,0,0,3.0,19
21.9,33.0,21.1,612.0,1.0,0,1,0,0,0,0,0,3.0,20
21.9,33.0,21.1,572.0,1.0,0,1,0,0,0,0,0,3.0,20
21.7,33.0,20.9,533.0,1.0,0,1,0,0,0,0,0,3.0,21
21.6,33.0,20.8,514.0,1.0,0,1,0,0,0,0,0,4.0,21
21.5,33.0,20.6,529.0,1.0,0,1,0,0,0,0,0,3.0,22
21.4,33.0,20.5,515.0,1.0,0,1,0,0,0,0,0,2.0,22
21.4,33.0,20.5,510.0,1.0,0,1,0,0,0,0,0,3.0,23
21.3,33.0,20.4,517.0,1.0,0,1,0,0,0,0,0,3.0,23
21.3,33.0,20.4,510.0,1.0,0,0,1,0,0,0,0,3.0,0
21.2,34.0,20.4,520.0,1.0,0,0,1,0,0,0,0,2.0,0
21.2,34.0,20.4,518.0,1.0,0,0,1,0,0,0,0,3.0,1
21.1,34.0,20.3,521.0,1.0,0,0,1,0,0,0,0,3.0,1
21.1,34.0,20.3,522.0,1.0,0,0,1,0,0,0,0,3.0,2
21.0,34.0,20.1,526.0,1.0,0,0,1,0,0,0,0,3.0,2
21.0,35.0,20.3,516.0,1.0,0,0,1,0,0,0,0,2.0,3
20.9,35.0,20.1,517.0,1.0,0,0,1,0,0,0,0,2.0,3
20.9,35.0,20.1,506.0,1.0,0,0,1,0,0,0,0,4.0,4
20.8,35.0,20.0,504.0,1.0,0,0,1,0,0,0,0,4.0,4
20.7,35.0,19.9,515.0,1.0,0,0,1,0,0,0,0,3.0,5
20.7,35.0,19.9,517.0,1.0,0,0,1,0,0,0,0,3.0,5
20.6,35.0,19.7,515.0,1.0,0,0,1,0,0,0,0,4.0,6
20.6,35.0,19.7,524.0,1.0,0,0,1,0,0,0,0,3.0,6
20.6,35.0,19.7,534.0,1.0,0,0,1,0,0,0,0,3.0,7
20.6,35.0,19.7,537.0,1.0,0,0,1,0,0,0,0,3.0,7
20.7,36.0,20.0,602.0,76.0,0,0,1,0,0,0,0,3.0,8
21.0,36.0,20.4,691.0,91.0,0,0,1,0,0,0,0,3.0,8
22.4,36.0,22.2,793.0,136.0,0,0,1,0,0,0,0,5.0,9
23.4,35.0,23.4,935.0,257.0,0,0,1,0,0,0,0,4.0,9
24.1,34.0,24.2,988.0,249.0,0,0,1,0,0,0,0,4.0,10
24.5,34.0,24.7,1012.0,248.0,0,0,1,0,0,0,0,2.0,10
24.8,33.0,25.0,1010.0,395.0,0,0,1,0,0,0,0,2.0,11
25.1,33.0,25.4,1033.0,355.0,0,0,1,0,0,0,0,2.0,11
25.1,33.0,25.4,1010.0,224.0,0,0,1,0,0,0,0,3.0,12
25.0,33.0,25.2,964.0,194.0,0,0,1,0,0,0,0,3.0,12
24.7,33.0,24.8,956.0,241.0,0,0,1,0,0,0,0,2.0,13
24.6,33.0,24.7,993.0,339.0,0,0,1,0,0,0,0,2.0,13
24.8,34.0,25.2,1082.0,400.0,0,0,1,0,0,0,0,2.0,14
24.6,34.0,24.9,1062.0,190.0,0,0,1,0,0,0,0,1.0,14
24.3,34.0,24.5,1126.0,171.0,0,0,1,0,0,0,0,1.0,15
24.0,34.0,24.1,1036.0,140.0,0,0,1,0,0,0,0,2.0,15
23.8,34.0,23.8,1019.0,128.0,0,0,1,0,0,0,0,2.0,16
23.6,34.0,23.5,956.0,99.0,0,0,1,0,0,0,0,3.0,16
23.3,34.0,23.1,924.0,82.0,0,0,1,0,0,0,0,3.0,17
23.1,34.0,22.9,847.0,76.0,0,0,1,0,0,0,0,4.0,17
22.9,34.0,22.6,788.0,1.0,0,0,1,0,0,0,0,3.0,18
22.6,34.0,22.2,702.0,7.0,0,0,1,0,0,0,0,3.0,18
22.5,34.0,22.1,644.0,2.0,0,0,1,0,0,0,0,4.0,19
22.3,34.0,21.8,608.0,1.0,0,0,1,0,0,0,0,3.0,19
22.2,34.0,21.7,571.0,1.0,0,0,1,0,0,0,0,2.0,20
22.0,34.0,21.4,539.0,1.0,0,0,1,0,0,0,0,2.0,20
21.9,34.0,21.3,520.0,1.0,0,0,1,0,0,0,0,3.0,21
21.8,34.0,21.2,502.0,1.0,0,0,1,0,0,0,0,2.0,21
21.8,34.0,21.2,508.0,1.0,0,0,1,0,0,0,0,3.0,22
21.7,35.0,21.2,506.0,1.0,0,0,1,0,0,0,0,4.0,22
21.6,35.0,21.0,479.0,1.0,0,0,1,0,0,0,0,3.0,23
21.6,35.0,21.0,482.0,1.0,0,0,1,0,0,0,0,3.0,23
21.6,35.0,21.0,486.0,1.0,0,0,0,1,0,0,0,4.0,0
21.5,35.0,20.9,479.0,1.0,0,0,0,1,0,0,0,3.0,0
21.5,35.0,20.9,478.0,1.0,0,0,0,1,0,0,0,2.0,1
21.4,35.0,20.8,482.0,1.0,0,0,0,1,0,0,0,3.0,2
21.4,35.0,20.8,481.0,1.0,0,0,0,1,0,0,0,3.0,2
21.3,35.0,20.7,481.0,1.0,0,0,0,1,0,0,0,3.0,3
21.3,35.0,20.7,484.0,1.0,0,0,0,1,0,0,0,4.0,3
21.2,35.0,20.5,482.0,1.0,0,0,0,1,0,0,0,3.0,4
21.2,35.0,20.5,478.0,1.0,0,0,0,1,0,0,0,3.0,4
21.2,36.0,20.7,476.0,1.0,0,0,0,1,0,0,0,3.0,5
21.1,36.0,20.5,478.0,1.0,0,0,0,1,0,0,0,2.0,5
21.1,36.0,20.5,478.0,1.0,0,0,0,1,0,0,0,3.0,6
